,rel_omicron_beta,rel_omicron_delta,rel_omicron_mu_inf_AA,rel_omicron_mu_inf_AC,rel_omicron_mu_inf_AI,rel_omicron_mu_inf_SA,rel_omicron_mu_inf_SC,rel_omicron_mu_susc_A,rel_omicron_mu_susc_C
139,-0.694454651880235,3.4023131944309313,-0.8734201770827369,-1.232012399303707,0.0917314725763658,-1.4340738286307115,-0.6428657167078758,1.8663817865886074,-0.5420864008806289
140,-0.12660222271455687,3.8937837439330747,1.1467533161859171,-0.11418719765964869,-1.2206337703127799,-1.5261026829182263,-0.4247222575111379,2.344392673212246,-0.26385075076945347
141,-1.2222074507714344,2.3724954291657996,1.2510896140803678,0.5150807781807731,0.783168106614134,0.4125866414329258,-0.16308872943261232,1.5405922629931776,-0.2375980618193328
142,0.6335047300342378,1.5431524974737252,1.2288343855339634,-2.1376379768814786,-0.5125051418365345,-2.4400407277755067,-2.1739530796168705,0.6278551048761535,-2.7051967580546745
143,-0.6669814507152336,0.8770162406632165,-0.5011144216948471,-0.6361405124907661,-1.0007365101706645,-0.7720625523366459,-0.13151732467727587,0.5213263155799078,-0.6635993734222644
144,-0.07533259749914517,1.66332560217925,-0.3694965864191307,0.4645545256380129,-3.1741105703039416,0.556789882775802,-0.918782308640573,1.7202115864610144,-0.6767482609343305
145,-0.6456346218922989,-0.5014694309049412,1.3303933789166007,-0.7186816433525581,-1.393211073224731,1.2477680991612572,0.5775493204296843,1.232002339416424,-3.5143586273184693
146,-0.696981133459191,-0.10627173583217411,-1.1874497985030195,2.058093616601876,-1.624558055520293,-2.4755321662357717,-0.506706902082164,-0.045874835733409516,-0.7409631723246335
147,-2.034670419538403,-0.34650340650242095,3.6009894399617335,1.1481043088780258,-0.3862728616892012,0.9194517445457854,1.2068860324778643,1.7935511163181204,-0.5240389576047555
148,-0.48081179967031756,2.223917825146342,2.7082735057162663,0.35091317668601507,-0.6891174389599424,1.5187162463327069,0.9004867944424555,1.3177652129650772,-1.0513331870447793
149,-0.8866176938418672,2.132863032605218,1.3789172793039064,2.3551288936595194,1.978887666704465,0.16231325157487048,0.5323233135807978,1.5330294448526183,-0.7709861317394857
